mz	time	mz.min	mz.max	p_0hr_01_1	p_0hr_01_3	p_0hr_01_5	p_0hr_02_1	p_0hr_02_3	p_0hr_02_5	p_0hr_03_1	p_0hr_03_3	p_0hr_03_5	mock_6hr_01_1	mock_6hr_01_3	mock_6hr_01_5	mock_6hr_02_1	mock_6hr_02_3	mock_6hr_02_5	mock_6hr_03_1	mock_6hr_03_3	mock_6hr_03_5	yf_6hr_01_1	yf_6hr_01_3	yf_6hr_01_5	yf_6hr_02_1	yf_6hr_02_3	yf_6hr_02_5	yf_6hr_03_1	yf_6hr_03_3	yf_6hr_03_5
147.0298	98.36476	147.028	147.0307	15.5221	15.4472	16.731	16.561	15.8137	14.6436	19.989	20.2418	20.0471	18.6622	18.7793	19.0768	19.3133	19.604	19.7298	20.1722	20.0617	20.1861	19.258	19.0316	19.03	19.6024	19.6802	19.6254	19.7486	19.7653	19.7414
147.0401	536.4732	147.0361	147.0443	13.431	14.1402	11.4075	12.3079	14.4122	14.6777	13.2694	14.2786	11.7794	15.0554	14.7809	13.4262	13.8691	14.02	14.5719	13.3581	11.9936	13.7357	15.5855	15.8734	16.0772	11.7249	14.6922	14.8408	10.5812	14.3565	14.9433
147.0553	308.8211	147.0523	147.0578	17.4865	17.6523	17.6581	17.0028	17.4224	17.6142	10.4233	14.8496	16.1286	10.853	9.9658	15.8856	9.9573	14.2502	13.8225	13.723	14.0127	12.0766	13.3317	13.4661	11.125	13.166	14.8686	10.6544	12.9539	13.5559	13.6446
147.0633	244.1337	147.0604	147.0678	16.0724	14.6303	13.5604	15.9337	13.3571	15.9199	16.7775	13.5875	13.7259	14.7733	9.9658	14.7138	13.8566	9.8358	15.4406	9.9658	15.9402	9.9658	17.9424	17.1477	17.9234	17.2869	17.1013	17.3109	16.8644	16.9948	16.8068
147.1122	49.90122	147.1116	147.1123	21.5257	21.6035	21.5067	21.5769	18.0149	21.6432	20.5889	20.515	21.0407	17.933	17.6656	20.8043	20.2501	20.2072	20.2526	17.8666	21.028	20.4044	22.1799	20.9587	21.0796	20.8835	22.1325	20.9973	22.076	20.5255	20.8202
147.9787	70.69075	147.9702	147.9838	17.3724	16.7285	17.6602	17.1437	17.5887	17.7621	17.426	17.5001	17.0625	17.0669	17.2261	16.9909	17.2892	16.9382	17.6304	16.7758	17.0371	17.0891	16.913	16.9965	17.3061	17.2097	17.0184	16.4174	16.4047	17.6143	16.867
147.9774	512.1557	147.973	147.9832	15.2747	12.991	14.9135	16.7522	16.8795	15.1215	16.204	16.0451	16.8378	16.6713	16.156	16.0665	17.1708	14.8727	14.9992	15.2627	15.759	16.3941	15.3386	14.7666	16.9773	16.8018	16.8041	11.481	16.2611	15.6379	15.4268
148.0035	61.53682	148.0029	148.0036	16.5079	9.9658	15.7005	17.0892	16.6135	16.845	20.1355	20.1706	20.1608	19.779	19.7988	19.809	20.1048	19.9982	20.0825	20.1594	20.131	20.088	20.0196	20.0311	20.124	20.132	20.3413	20.2028	20.2948	20.2643	20.3611
148.0181	49.64601	148.0179	148.0185	17.6788	17.939	16.7671	17.1333	18.1949	17.5918	15.7286	16.7571	15.5993	17.9517	16.5961	16.7006	15.7754	17.9838	16.5347	17.1894	15.9181	16.9127	17.2803	17.3863	17.4435	15.8218	16.7052	17.5231	17.4733	17.1707	17.2316
148.0179	389.2191	148.0179	148.0179	14.6547	18.3476	17.4536	19.5366	17.8227	18.1654	17.9278	18.0948	14.2389	9.9658	17.6339	15.2514	16.4288	16.6541	9.9658	14.8571	18.2005	17.1318	16.3443	15.5172	17.435	15.8539	15.9337	9.9658	17.7776	19.2258	17.9414
148.0512	81.14091	148.0464	148.0533	18.006	17.6907	15.7708	19.0381	18.1475	16.1995	16.8913	16.4911	16.6415	17.2445	16.884	17.5605	16.3427	16.9496	16.6763	16.9981	16.3746	16.8468	17.5264	17.5452	17.4133	17.5972	17.5007	17.3442	17.0512	16.8309	17.051
148.0601	66.26203	148.0601	148.0601	23.6721	23.2671	23.7417	23.9932	24.0493	24.1155	24.9978	24.9243	25.0088	25.4454	25.438	26.4694	25.8488	25.7314	25.7706	25.1598	26.1817	26.2595	25.5472	25.7469	25.716	25.7328	25.7572	25.5159	25.5146	25.5126	25.551
148.0746	440.7347	148.0696	148.0758	12.5931	12.5457	13.7535	14.1552	15.3056	14.5715	13.8797	14.5277	15.0799	15.9718	13.3221	12.8797	10.2534	13.7964	13.2582	15.8994	15.0319	13.4477	14.6845	15.2931	15.0709	13.4605	13.9568	12.5978	12.4612	14.3273	14.9317
148.1093	50.56181	148.1091	148.1098	27.5095	27.5747	27.4631	27.1601	27.1002	25.1331	21.1343	21.2169	22.4508	21.7614	21.7012	18.7117	19.2274	22.5091	18.5446	18.7779	20.9057	18.7278	21.9353	18.4175	20.6935	18.6563	22.027	20.7053	22.3443	20.8719	21.0569
148.9426	509.1763	148.9408	148.9429	16.1336	9.9658	9.9658	14.8582	14.6068	14.9792	15.3329	15.0625	15.2168	15.7456	15.4573	13.7358	10.8079	15.8404	15.4715	14.2056	14.6983	13.2708	14.1911	14.7036	14.4443	15.5686	14.2579	14.1927	15.5823	15.0008	14.9791
148.9765	323.0391	148.9765	148.9765	11.4285	16.0899	17.1287	17.5893	17.5285	17.6192	15.9288	16.227	16.2682	9.9658	9.9658	17.2996	16.6332	13.4664	9.9658	17.026	9.9658	9.9658	17.9054	9.9658	17.6739	14.3702	9.9658	15.1368	17.7493	14.7575	9.9658
148.9774	32.76549	148.9765	148.9792	16.9622	15.8553	15.1654	15.9945	15.7213	15.2491	15.6064	15.2291	14.9621	16.9264	16.3123	15.9538	15.9818	15.2945	15.6583	15.0998	16.6589	15.2107	15.0464	15.3843	15.5633	15.8465	16.008	15.3141	15.0579	15.4311	15.2021
149.013	95.50863	149.0129	149.0136	13.6809	13.9447	13.5215	14.5731	13.4804	13.1178	14.306	14.3907	14.3876	13.134	14.5256	12.4258	14.5021	14.1482	14.4395	14.136	14.6335	13.6677	13.0614	14.0897	13.6868	13.7669	13.4666	14.0947	12.542	13.4805	11.0199
149.0131	399.4186	149.0129	149.0136	14.1814	15.6413	15.2209	15.6096	16.1957	15.2599	15.3107	15.1742	14.4935	14.3999	15.6944	14.149	13.8177	14.4272	9.9658	15.3067	14.2179	14.3012	15.6409	15.1485	14.0449	14.138	13.7596	9.9658	10.5229	14.6177	15.0465
149.0225	478.0399	149.0225	149.0226	18.6887	20.4588	18.6913	18.5309	18.2959	18.7385	19.0374	19.2019	18.9088	19.0373	18.4486	18.6705	18.1107	17.8106	18.2042	18.7748	18.3069	18.4953	18.7624	18.5636	18.32	18.8042	19.1051	19.0518	18.1879	18.1371	17.8398
149.0616	53.7853	149.059	149.0631	19.4079	19.4761	11.343	19.7629	20.8644	19.8538	20.912	21.8058	20.7571	21.2356	22.4573	22.3971	20.7237	20.7382	20.8043	22.1673	21.062	21.1853	22.6721	22.7368	21.6645	21.5508	21.7195	21.561	21.4555	21.5525	21.3701
149.07	206.4398	149.0693	149.0708	15.6719	16.083	15.1794	16.3515	13.9424	15.4779	14.7625	13.9703	13.9465	14.158	13.5798	14.9281	13.6183	10.7342	13.91	14.5006	14.5602	12.8084	13.7502	14.9232	14.2053	13.1272	12.4323	14.037	15.147	14.823	14.2779
149.07	534.7972	149.07	149.0703	10.3208	15.1974	15.8297	15.0038	14.2232	14.5765	14.368	14.5253	9.9658	13.4567	14.5857	14.4144	13.053	14.3587	14.2861	13.3568	12.9545	13.1014	12.7516	14.3759	13.0143	11.6554	13.5499	14.3655	12.6134	13.442	13.7989
149.081	54.72772	149.0796	149.0817	16.6326	16.617	13.8684	14.8152	17.1515	12.0969	18.2243	18.3162	18.6907	18.8971	18.758	18.721	18.4662	18.8032	18.5817	18.7704	18.4756	18.5545	17.9895	17.9568	17.6922	18.8422	17.5456	17.7353	16.7137	17.5677	17.4183
149.0817	483.8193	149.0817	149.0817	9.6977	11.0121	12.8828	14.611	13.3047	12.6709	14.9959	14.9384	15.0716	14.4126	13.8538	14.8104	15.8303	14.7865	14.3542	13.6639	12.7965	13.4348	13.1869	12.9272	13.6904	14.9947	16.1479	14.4836	15.8814	16.0475	15.5369
149.0954	153.3515	149.0947	149.0958	11.7985	14.8392	15.7393	13.1404	14.7934	14.311	15.0044	12.9304	14.7318	14.8974	14.8567	14.5149	13.1773	12.3709	15.642	14.9377	13.9829	13.5117	13.6362	14.034	15.8157	14.5884	12.3328	14.3708	13.1499	14.8123	14.4026
149.0954	554.3158	149.0954	149.0954	10.654	14.4216	13.9966	13.9296	15.7012	13.6568	13.9301	14.2827	14.0593	13.6388	13.8976	14.3313	13.9614	11.2409	13.7678	14.9544	14.1907	14.3295	12.229	13.9974	14.0937	12.6865	13.777	14.0926	14.0368	13.9852	14.1212
149.1065	172.8382	149.1064	149.1068	19.0059	19.0594	18.6107	18.3102	18.4622	18.4364	13.7525	14.7091	14.7419	15.6599	15.1721	14.3973	15.6377	15.7022	15.6643	15.4985	15.0379	13.7305	15.4271	13.6718	14.6883	13.465	12.724	13.7537	13.2491	13.8045	13.6795
149.1065	510.236	149.1064	149.1071	15.5347	11.4909	13.0548	14.7842	12.9746	11.2319	13.6543	14.3321	12.7035	12.6227	14.5775	15.02	14.7711	14.3856	15.2222	13.0623	11.2414	11.9034	11.1897	13.7506	11.2509	14.2238	12.9305	15.0077	13.0583	13.3998	10.6336
149.1133	59.21156	149.1126	149.1167	19.6111	23.6848	23.5792	23.2201	19.9181	23.2326	18.7895	18.3405	18.1552	17.6956	16.831	17.3423	18.0841	18.7054	14.7262	17.9909	18.0073	17.1614	17.6536	15.7854	17.6343	18.0197	17.8407	17.7669	18.855	18.6977	18.6738
149.1298	46.20178	149.1298	149.1298	17.7965	18.0334	18.4843	17.6524	17.7091	17.5922	16.0208	16.4049	16.2856	16.6678	15.6058	16.8291	16.4144	17.0707	15.917	16.2432	10.9653	16.6363	15.7673	16.5741	15.3363	16.0707	16.0937	16.0267	16.2831	15.3428	16.4296
149.1318	473.148	149.1312	149.1319	12.0999	14.8709	15.0314	12.5116	14.7068	14.74	14.2383	13.3887	11.1672	10.7417	14.889	12.3325	14.8255	13.2486	12.6873	10.8709	14.1615	13.0868	13.5531	13.852	13.9256	11.5169	12.527	13.529	10.9362	13.3473	13.9294
149.8904	92.0674	149.8903	149.891	15.5602	15.4805	15.6925	12.1018	10.4755	12.9272	15.6119	14.4685	14.5388	11.249	15.4382	15.5165	13.0802	13.3325	12.8039	15.4708	15.4139	15.299	14.3903	14.6721	14.8456	12.9837	15.3377	15.9565	15.6868	13.5559	13.1676
149.9396	512.9919	149.9396	149.9397	17.3138	15.8045	16.7021	17.5253	17.4648	17.4284	16.4812	17.4189	17.4575	17.8356	18.0228	16.5396	17.0977	16.8709	18.0863	16.9967	16.446	17.0241	16.3532	17.1374	17.2727	17.1017	9.9658	16.3534	16.5011	16.4498	17.7975
149.9398	28.78513	149.9396	149.941	15.7915	15.9961	13.7293	13.484	15.5198	15.5896	16.2229	15.3722	15.2868	15.5888	15.433	15.4033	14.8657	15.8481	15.5125	15.751	15.1313	16.4802	15.8931	15.5689	15.801	15.8401	14.5776	14.9796	14.9189	15.5714	15.3463
149.9521	27.43007	149.9521	149.9521	21.2558	20.7535	21.0433	21.201	20.784	20.5794	20.4071	20.3547	20.3862	21.3008	20.7274	21.0397	21.074	21.0096	20.4013	20.768	20.4688	20.3567	20.4418	20.2112	20.4369	20.4285	20.6937	20.6905	20.3808	20.7043	20.5563
149.9766	26.23101	149.9764	149.977	16.3241	16.1912	16.0756	16.0808	15.9867	16.4845	16.505	16.1663	15.774	16.4798	15.9882	16.1388	16.8396	16.3652	16.7196	16.6247	15.9796	16.4024	15.8544	15.8622	16.2124	16.6071	16.0026	15.9507	16.155	15.9201	16.1823
150.0134	40.67997	150.0114	150.0145	17.0441	15.8175	16.513	17.0098	16.2513	16.8195	16.7848	17.3254	16.5995	16.8943	17.3293	16.9707	17.0883	16.8561	16.9553	16.9601	17.0742	17.0113	16.8548	16.9078	16.8239	16.7935	17.1962	16.9736	16.7599	16.4921	16.7674
150.0138	368.5739	150.0135	150.0138	12.5074	15.6587	14.7585	13.2187	15.1335	16.2284	15.7193	14.4549	14.3243	15.6034	15.4289	14.4893	9.9658	11.8529	15.2767	15.5587	15.7035	9.9658	14.1368	14.4021	15.089	14.8358	14.2352	15.3424	14.7227	15.0015	15.7398
150.0267	69.12014	150.0249	150.0312	13.4027	14.3278	12.8955	14.261	14.8452	14.392	13.6971	13.9594	15.4186	15.088	13.0748	14.4669	15.3687	15.5155	15.688	15.2977	15.1576	13.6867	13.2821	14.7624	14.7909	14.9315	14.8817	14.8463	15.138	12.6807	16.1768
150.065	182.2726	150.0638	150.0659	17.6389	13.9865	17.3946	17.8536	18.1079	17.958	18.1498	18.0852	18.0304	18.7944	18.8082	18.6315	17.928	18.0402	17.1252	17.716	18.3905	18.6104	18.9771	12.0158	19.1049	18.8393	18.996	19.0169	18.806	18.762	18.8272
150.0849	147.1283	150.0847	150.0854	12.6502	14.5328	14.1915	15.1784	9.9658	15.1756	14.1132	10.5961	12.3619	12.8085	14.5875	12.837	14.7675	12.7225	14.27	14.2242	11.0251	10.9854	10.9431	14.3403	13.2902	12.3964	10.9486	13.8442	14.3966	14.7148	14.4774
150.1127	117.2605	150.1114	150.1166	19.7092	19.6854	11.2383	13.8875	16.0752	19.4506	14.4375	12.9933	16.099	14.7972	12.6574	14.2104	14.7665	13.5464	15.8891	13.7377	14.7261	15.7714	14.3348	15.4079	16.0234	13.9245	14.406	15.2903	13.9773	14.2976	15.1967
150.5268	74.30914	150.5268	150.5268	16.1942	16.574	17.0562	17.1638	17.0273	17.0539	14.2375	11.3941	11.3038	11.4511	12.1482	12.4546	14.5881	12.4477	12.3608	11.1099	11.5512	11.6108	10.6828	11.6988	11.566	10.702	9.9658	10.9992	10.7545	10.2624	14.4781
150.9344	28.328	150.9317	150.9352	12.856	12.4015	12.9391	11.9983	13.1485	12.8298	15.7052	15.7114	15.8246	16.3909	15.3039	8.1399	13.0916	15.8559	15.5916	15.9239	16.4157	13.2142	15.9966	13.0341	15.9074	11.1056	16.2767	11.1953	11.0272	11.0556	15.2999
150.9351	526.6391	150.9345	150.9373	12.7915	14.0872	13.9348	10.7287	14.6237	13.727	13.6246	14.16	11.1549	12.6903	14.1741	13.6884	10.8432	11.0368	13.435	12.6485	11.01	13.3411	14.3445	14.1977	14.2802	13.2786	13.3605	13.3319	13.6586	10.865	14.08
150.9555	29.40415	150.9555	150.9555	16.1167	16.2637	15.9516	16.8054	17.1797	17.0496	16.8175	16.6268	16.6404	17.3644	17.3276	16.6626	16.3719	16.9893	16.4748	16.6928	17.1929	16.1162	16.2723	15.8318	16.8649	16.2138	16.7768	16.6932	16.5537	16.5483	16.1136
150.9762	116.1205	150.9758	150.9772	12.0107	14.3064	14.8923	15.3538	13.1866	13.87	14.5912	15.1585	14.9634	15.7665	15.7157	16.185	15.3204	14.8325	15.2171	14.9127	15.1225	14.9549	17.2602	17.0726	16.501	17.7729	17.0464	16.9373	16.7324	16.4861	17.5968
151.0046	64.11171	151.0046	151.0046	13.7155	11.7108	14.9784	15.0957	12.3625	14.6047	14.4439	13.4661	12.2847	15.3129	11.1934	10.92	14.1192	15.3896	14.487	15.6584	13.0835	12.5998	12.7872	13.1505	13.1775	12.3205	10.3331	13.2887	14.1215	14.5978	9.9658
151.0348	41.48113	151.0347	151.0354	20.6077	20.6355	20.5424	20.8947	20.8109	20.8689	16.8813	19.321	19.3062	17.8883	18.3615	18.639	19.3503	17.7766	19.3135	17.3871	19.483	17.3419	19.7931	19.5354	19.5668	17.5115	19.7946	19.9239	19.629	17.2321	17.4485
151.0575	475.8178	151.0572	151.0579	15.7904	14.9448	14.083	13.9443	13.786	14.901	9.9658	15.6484	15.0616	14.2664	15.1649	15.4452	14.9044	15.1065	14.6882	14.3435	14.2959	15.1553	14.7241	13.6227	15.0966	14.4536	11.8122	14.9272	15.697	15.4156	15.4257
151.0608	54.82172	151.0607	151.0614	16.9568	16.8257	16.8685	17.4638	17.3642	17.3359	18.4848	18.5041	18.6088	19.3782	19.1461	18.9894	18.5481	18.5356	18.5763	19.0409	19.0323	18.8164	18.8293	18.8761	18.6964	18.6364	18.7861	18.7098	18.4326	18.4943	18.5953
151.0692	55.42911	151.0691	151.0698	21.7259	21.6009	21.633	21.9386	21.6522	21.8283	17.9623	18.3014	18.0032	17.8442	17.9068	18.7854	20.6279	17.8794	18.3199	19.3635	19.4483	20.8241	18.0281	19.045	18.9721	18.2098	18.8019	17.8976	20.7842	20.0677	18.4219
151.0753	276.1966	151.074	151.0789	17.8188	13.7077	18.1373	18.7095	11.7807	18.2486	10.5241	13.0446	13.7809	13.1471	12.3661	14.0494	14.0038	18.4892	13.7268	13.8576	13.161	13.0299	13.876	12.6372	15.0609	14.858	17.7646	14.1758	12.0899	9.7778	14.0857
151.0859	151.8922	151.0853	151.086	14.9894	13.8926	14.7643	15.0503	14.1492	14.104	13.081	12.6238	14.3679	12.7492	14.8646	14.9028	14.4372	14.1886	10.6228	14.496	10.9387	14.1928	13.9264	14.1273	13.2604	12.3234	13.0651	14.0464	12.148	14.0515	11.8582
151.096	89.35481	151.0957	151.0964	20.5854	19.4501	19.3833	20.317	20.5689	19.6017	19.712	16.8315	16.5181	17.687	17.847	16.5941	19.7329	16.2108	19.7114	15.0596	17.7579	19.8584	16.7114	19.9316	20.6117	17.2976	20.09	16.6797	19.9184	17.4213	16.8709
151.0958	341.1596	151.0957	151.0958	15.5665	21.364	18.4353	21.1701	20.3124	21.7626	20.8413	19.3053	18.8777	19.1061	21.2064	21.1839	19.0651	17.7827	16.8828	16.1182	16.402	20.6963	18.0781	20.8075	18.5593	18.021	17.271	17.7278	16.7534	18.6614	19.9026
151.0958	541.8373	151.0957	151.0959	19.0792	19.4677	18.581	19.1727	19.2348	19.1212	19.0377	19.0101	17.1433	15.7654	17.0055	16.0465	19.1615	19.0002	17.3457	15.8866	15.4991	19.0078	15.5193	19.0285	15.6726	15.159	19.0742	16.0148	15.5798	17.3505	17.308
151.1224	272.6186	151.1221	151.1225	14.4025	14.8068	16.3071	16.6286	14.3033	17.1114	14.5853	13.872	14.455	14.9987	13.4301	13.7543	13.7977	14.3885	13.9682	13.9448	14.6995	14.1264	14.956	14.3145	13.2611	15.1976	14.6651	14.9226	14.8484	14.6609	14.7716
151.5459	78.47292	151.5459	151.5459	17.0021	17.645	17.6204	18.3147	18.3113	17.5382	13.2782	12.6572	13.8754	17.9758	13.2388	17.0762	13.729	14.1105	13.304	14.7738	13.0766	12.4589	9.5962	9.9658	11.7854	6.2477	11.5717	9.0206	11.6872	10.9939	9.6498
151.8909	66.88822	151.8905	151.8926	14.8824	13.6031	14.1716	14.3157	11.1154	13.7795	15.934	9.9658	14.6786	15.7913	9.9658	14.6633	15.2591	14.0193	9.9658	12.4923	9.9658	15.963	14.907	15.7959	15.7359	9.9658	15.9668	9.9658	15.9205	15.7522	16.0406
151.9492	28.29011	151.9492	151.9493	20.3752	22.051	20.299	20.4091	19.8164	20.0229	19.8276	19.777	19.6772	19.9174	19.873	20.0474	20.0869	19.8702	20.0487	19.8395	19.5524	19.6896	19.9481	20.0232	19.5869	19.782	19.9923	19.8822	19.583	19.5895	19.616
151.9789	516.0584	151.9789	151.979	15.687	9.9658	9.9658	9.9658	9.9658	16.2942	13.449	13.2278	14.6707	14.791	12.8919	14.6228	15.693	15.4292	15.3432	9.9658	9.9658	9.9658	9.9658	15.8089	16.2121	13.9317	15.2544	15.2409	14.7094	14.353	15.6555
151.9789	21.86436	151.9782	151.979	14.3263	14.7999	10.8758	11.2015	15.1434	14.4791	12.6148	12.0425	12.2319	12.9644	12.6944	12.8081	12.9242	15.255	12.6896	13.6759	13.5743	13.4215	13.4706	11.6661	13.0624	13.1229	13.3707	13.0926	13.2716	12.4472	13.2582
151.9898	543.4974	151.9895	151.9903	15.6597	15.367	15.4325	13.9638	14.3393	14.2925	14.2882	8.9174	14.2358	14.2564	14.3752	14.4026	12.0553	11.3111	11.0913	14.1293	14.2458	14.3435	14.0922	14.3679	14.2877	14.3978	11.5271	14.3745	14.5325	10.1035	11.8431
151.9897	20.22162	151.9895	151.9903	14.7828	14.161	12.3289	14.5876	12.3155	14.0301	12.8473	14.2976	14.3004	12.4435	12.5852	14.238	14.5679	14.575	14.5175	13.5662	14.1729	14.4922	13.5854	14.238	14.1061	14.1965	14.0779	14.5424	13.1713	12.6259	13.4387
152.0336	100.088	152.0306	152.037	19.5727	19.8427	19.5445	20.1631	19.8754	19.9209	20.1465	19.4601	20.108	21.3057	21.315	21.2877	20.1015	20.3797	20.1952	20.5895	20.6012	20.8797	20.4776	20.5752	20.6806	20.3798	20.3249	20.5667	20.2385	20.0857	20.0485
152.0731	64.88098	152.0731	152.0731	22.1008	22.1882	21.8295	22.0872	22.1413	22.2222	18.7813	18.7874	18.8004	18.8192	18.8426	18.605	18.8446	18.8681	18.8401	18.7738	18.8117	18.8487	18.518	18.5165	18.5006	18.4706	18.4006	18.4008	18.5438	18.4666	18.4617
152.0989	94.97615	152.0986	152.099	9.8898	15.2772	16.0154	9.9658	15.4744	14.767	14.8155	14.8372	14.9889	15.27	12.9709	14.9714	14.9858	9.9658	14.8071	14.9921	14.9615	9.3768	14.9313	14.9929	15.0239	14.7322	14.8213	15.2378	15.1791	14.8327	15.0732
152.1175	146.3052	152.1162	152.1179	15.1796	15.5673	14.8753	15.696	16.0276	13.7036	15.7738	14.8885	14.9326	16.6083	16.7677	14.2139	13.5707	14.2077	14.8066	14.9972	15.3719	14.9338	15.5056	12.7828	15.083	14.9968	15.3642	14.9617	16.0133	14.8592	14.9276
152.1164	519.289	152.1142	152.1178	12.8577	12.363	15.0491	15.4569	14.8538	14.0441	13.5701	14.4503	13.9484	13.3899	13.0235	14.1997	13.8383	11.8356	14.7195	11.639	10.991	13.4878	11.2115	13.5668	14.7182	13.1358	12.8797	13.2847	13.4131	11.1524	14.0491
152.4767	552.7347	152.4764	152.4772	13.1839	15.3255	13.0988	13.6281	13.8729	14.3269	13.8135	13.1482	12.4688	13.9488	14.0652	14.0952	13.6312	14.5672	15.7652	14.0643	13.8036	13.5502	13.7924	13.8073	14.2682	14.3352	14.0751	14.1833	14.1657	14.1689	13.296
152.4766	20.16026	152.4764	152.4771	14.1699	13.4961	15.1173	13.9891	13.8733	12.8848	10.5604	10.4075	13.8286	14.0178	13.8585	13.6728	14.2905	15.4948	13.5116	13.4987	13.5444	13.6773	13.633	13.6829	13.6506	13.8533	13.961	13.72	12.0754	14.9976	11.2723
152.5225	67.70826	152.5212	152.5248	14.9794	15.284	16.9859	16.418	15.6702	15.3295	9.9658	9.9658	10.4977	7.9381	9.9658	8.8498	9.9658	9.9658	9.9658	8.0611	8.4112	9.9658	9.9658	9.9658	8.7366	9.9658	9.9658	9.9658	9.9658	9.3254	9.9658
152.5307	97.28154	152.5305	152.5312	16.4912	16.8103	15.5027	15.5349	17.0235	16.7639	12.5694	12.4406	11.383	10.2819	10.4803	9.9203	11.8754	13.9856	11.606	11.3549	11.7554	10.8675	10.742	9.7483	10.4389	10.1514	11.9704	11.4858	10.8127	11.2843	11.9168
152.9025	473.7489	152.896	152.9064	16.0197	16.2094	16.7444	16.2216	16.0523	15.917	15.2144	15.1598	15.1501	17.1513	16.0353	11.2925	16.4873	16.1452	15.3833	15.5184	15.4938	15.6793	16.2388	15.439	14.8285	13.5006	16.2637	14.9791	14.9296	15.5674	15.3978
152.9479	47.50132	152.9449	152.9506	19.1956	19.0452	19.0548	19.2047	19.5136	19.4535	16.6452	17.733	17.0515	17.4866	17.5847	17.5685	18.4007	18.4074	17.0475	18.5763	17.9803	18.2487	18.534	17.9568	17.7814	18.2304	16.5874	18.8976	18.1362	18.3489	18.6749
152.9478	495.5898	152.9463	152.9506	13.8585	15.4875	14.2845	14.6619	13.6918	15.3878	13.2547	13.9359	14.1791	14.0308	14.249	14.8764	14.0456	13.7896	14.0104	14.3643	14.0619	14.8638	14.2439	13.0938	13.3157	13.4599	14.7033	13.0404	14.5333	13.6401	13.9475
152.9864	56.72635	152.9864	152.9864	18.7618	18.31	18.5616	18.2032	18.233	18.2833	14.6331	16.0355	15.59	16.1388	9.9658	9.9658	15.273	15.4645	14.5016	15.9149	13.9744	15.2497	14.5352	9.9658	14.2745	15.5335	14.7156	15.4638	16.4459	16.1815	15.9802
152.9942	40.9482	152.9942	152.9943	18.7842	17.8518	17.5657	18.1537	17.7183	17.4376	17.9201	17.8	17.6013	18.0426	18.1435	18.3662	18.7852	17.8841	18.6044	17.1848	17.6836	17.9768	17.6867	17.9084	17.8679	18.2741	18.2528	18.0046	17.5978	18.0024	18.2578
152.9942	351.5702	152.9942	152.9943	18.1683	20.1031	20.5797	18.7575	18.9556	19.8648	21.0562	18.4712	17.4761	20.0963	19.9229	21.0713	16.655	9.9658	15.7928	20.3415	20.3938	20.3229	19.843	19.2937	19.7181	17.559	19.2184	18.1126	19.7065	17.788	18.0694
153.0105	382.0703	153.01	153.0107	14.8912	19.8734	19.8172	17.1202	20.5054	20.4235	20.1017	18.1444	19.4903	20.1202	18.0799	9.9658	14.2397	9.9658	18.2223	18.7415	19.6454	19.8959	19.6868	18.8229	9.9658	9.9658	9.9658	17.7745	17.5095	17.7035	19.8643
153.0293	57.21615	153.0293	153.0293	19.459	20.6421	20.5553	21.0186	19.9161	19.9847	16.497	18.0295	16.4713	17.6417	17.788	17.5765	18.1555	17.104	18.1239	18.1327	17.9411	18.1925	17.5772	17.8335	17.7821	17.7185	18.0172	18.004	18.2115	18.1428	17.8316
153.0671	119.2013	153.0622	153.0723	17.6305	18.1369	18.0015	18.3904	9.9658	18.1281	15.3218	16.0563	13.8015	15.9213	16.5144	13.8625	14.3031	15.5369	14.6467	16.8512	16.2346	16.2154	16.3495	15.8903	15.8752	14.4989	13.9709	15.9417	14.3933	13.5191	15.0181
153.0685	491.367	153.065	153.0736	15.0848	12.5939	13.1945	14.307	9.9658	13.5145	11.4587	14.7611	14.3504	11.4624	14.9186	14.8957	11.8134	12.9057	13.6975	15.9182	14.1739	16.0376	15.8458	14.8591	14.5298	14.0201	11.899	10.5467	13.7914	13.6222	14.2126
153.0765	69.15416	153.0765	153.0765	26.3727	26.4918	25.8906	26.344	26.4036	25.8405	23.0034	22.8233	22.9174	22.7285	22.7495	23.6954	23.0005	22.9431	22.9097	22.9131	22.8072	22.949	22.4068	22.4292	22.4322	22.3581	22.3619	22.4493	22.5887	22.6495	22.5307
153.0885	67.788	153.0858	153.0908	17.9623	17.5544	17.7825	17.4273	17.9242	17.4994	14.4195	14.9474	13.2313	14.1942	14.299	15.7371	15.1218	13.4776	12.8886	14.4645	14.4851	13.7615	15.6393	15.5246	15.1059	14.9983	15.703	9.9658	15.7109	14.4888	9.9658
153.1029	111.4124	153.1001	153.1037	17.6311	17.4458	17.3071	15.7012	17.2658	17.7194	12.9117	14.0081	12.9867	15.7638	13.5568	14.54	13.5981	11.0742	13.1684	12.4945	14.3166	15.5493	13.0948	13.5167	16.0449	13.2295	10.2635	13.8626	14.3342	14.642	14.1495
153.5468	70.01381	153.5467	153.547	16.1287	16.3817	16.5428	16.4931	16.3797	16.4202	11.0744	11.3248	9.6638	10.7144	9.3421	9.3163	10.9984	11.2267	11.5725	10.9222	9.9658	11.7546	9.9658	9.9658	11.5896	9.8578	9.9658	10.3885	14.3196	7.5381	9.1126
153.9074	462.4949	153.9071	153.9078	15.4166	15.1295	16.3422	15.8516	16.2221	15.3048	9.9658	15.3213	15.9568	15.5987	15.7926	13.6035	13.5489	14.2108	14.2844	15.533	15.8272	15.3562	17.0324	16.4061	15.7546	14.2829	14.55	14.4285	15.7711	15.9757	13.9457
